"";"CD_MUNIC";"ano";"Pop";"Obitos";"PopPad";"Obtadj";"tx";"txadj"
"1051";231220;2013;43358;10,6;1e+06;242,961914425258;24,4476221227916;24,2961914425258
"1052";231230;2013;45653;10,7;1e+06;247,537096616853;23,4376711278558;24,7537096616853
"1053";231240;2013;46247;17,7;1e+06;366,876327659934;38,2727528272104;36,6876327659934
"1054";231250;2013;7829;6,9;1e+06;881,491107500922;88,1338612849661;88,1491107500922
"1055";231260;2013;12663;4,3;1e+06;339,340442931679;33,9571981363026;33,9340442931679
"1056";231270;2013;26656;16,6;1e+06;625,974723867993;62,2749099639856;62,5974723867993
"1057";231280;2013;7210;0,9;1e+06;125,543451490815;12,4826629680999;12,5543451490815
"1058";231290;2013;197663;68,9;1e+06;310,673218066255;34,8573076397707;31,0673218066255
"1059";231300;2013;18025;4;1e+06;224,084235468858;22,1914008321775;22,4084235468858
"1060";231310;2013;30018;19,6;1e+06;623,252231544905;65,2941568392298;62,3252231544905
"1061";231320;2013;25675;4,8;1e+06;195,634071884323;18,6952288218111;19,5634071884323
"1062";231325;2013;8949;0,6;1e+06;64,7802751936784;6,70465973851827;6,47802751936784
"1063";231330;2013;57246;13,7;1e+06;238,400243314504;23,9318030954128;23,8400243314504
"1064";231335;2013;18083;3,5;1e+06;202,09843723763;19,3551954874744;20,209843723763
"1065";231340;2013;72110;16,2;1e+06;221,905558546915;22,4656774372486;22,1905558546915
"1066";231350;2013;53561;12,3;1e+06;228,419216210166;22,9644704169078;22,8419216210166
"1067";231355;2013;15224;3,6;1e+06;241,137981726892;23,646873357856;24,1137981726892
"1068";231360;2013;33205;6,3;1e+06;191,977072736868;18,9730462279777;19,1977072736868
"1069";231370;2013;7660;0,9;1e+06;118,686393631587;11,7493472584856;11,8686393631587
"1070";231375;2013;19349;4,1;1e+06;213,559036297111;21,1897255672128;21,3559036297111
"1071";231380;2013;20768;5,2;1e+06;238,536252927715;25,0385208012327;23,8536252927715
"1072";231390;2013;13348;1,7;1e+06;137,482032526709;12,7359904105484;13,7482032526709
"1073";231395;2013;18024;5,7;1e+06;322,378907954092;31,624500665779;32,2378907954092
"1074";231400;2013;39651;3,9;1e+06;97,6675345368077;9,83581750775516;9,76675345368077
"1075";231410;2013;57719;8;1e+06;138,873064347802;13,8602539891544;13,8873064347802
"1076";240010;2013;11355;0,8;1e+06;69,7484734658182;7,04535446939674;6,97484734658182
"1077";240020;2013;56354;23,5;1e+06;401,073917452402;41,7006778578273;40,1073917452402
"1078";240030;2013;11191;2,6;1e+06;229,874326437811;23,2329550531677;22,9874326437811
"1079";240040;2013;3156;0,7;1e+06;223,62309869263;22,1799746514575;22,362309869263
"1080";240050;2013;13878;4,2;1e+06;308,553655779161;30,2637267617812;30,8553655779161
"1081";240060;2013;4945;1,8;1e+06;365,999283472921;36,4004044489383;36,5999283472921
"1082";240070;2013;13440;3,4;1e+06;240,124475435327;25,2976190476191;24,0124475435327
"1083";240080;2013;11905;1,4;1e+06;114,930850705927;11,7597648047039;11,4930850705927
"1084";240090;2013;7172;4,2;1e+06;571,934077326129;58,5610708310095;57,1934077326129
"1085";240100;2013;36049;9,7;1e+06;248,462528165549;26,9078199117867;24,8462528165549
"1086";240110;2013;26868;11;1e+06;397,633263335356;40,9408962334375;39,7633263335356
"1087";240120;2013;13764;3;1e+06;204,969133237275;21,795989537925;20,4969133237275
"1088";240130;2013;9660;1,5;1e+06;158,426481184848;15,527950310559;15,8426481184848
"1089";240140;2013;9048;1,8;1e+06;194,94318359132;19,893899204244;19,494318359132
"1090";240145;2013;26347;18,3;1e+06;675,137816867258;69,457623258815;67,5137816867258
"1091";240150;2013;4067;0,4;1e+06;96,053688300234;9,83525940496681;9,6053688300234
"1092";240160;2013;5385;0,7;1e+06;137,606199063755;12,9990714948932;13,7606199063755
"1093";240165;2013;2412;0,2;1e+06;94,0364718614719;8,29187396351576;9,40364718614719
"1094";240170;2013;9965;3;1e+06;293,93354495455;30,1053687907677;29,393354495455
"1095";240180;2013;12286;1,9;1e+06;157,878891988847;15,4647566335667;15,7878891988847
"1096";240185;2013;6257;0,7;1e+06;108,772445105232;11,1874700335624;10,8772445105232
"1097";240190;2013;3531;0,2;1e+06;61,1328779599271;5,66411781365052;6,11328779599271
"1098";240200;2013;66246;20,9;1e+06;302,122696371391;31,5490746611116;30,2122696371391
"1099";240210;2013;10879;0,8;1e+06;71,5792112204282;7,35361706039158;7,15792112204282
"1100";240220;2013;32945;9,3;1e+06;273,845631967092;28,2288662923054;27,3845631967092
"1101";240230;2013;20414;12,4;1e+06;596,717876633447;60,742627608504;59,6717876633447
"1102";240240;2013;7896;1,4;1e+06;173,676526419065;17,7304964539007;17,3676526419065
"1103";240250;2013;10491;1,3;1e+06;123,028431962059;12,3915737298637;12,3028431962059
"1104";240260;2013;71856;45,7;1e+06;598,227159834683;63,5994210643509;59,8227159834683
"1105";240270;2013;11292;0,7;1e+06;68,3783779635149;6,19907899397804;6,83783779635149
"1106";240280;2013;5580;0,8;1e+06;140,529198276237;14,336917562724;14,0529198276237
"1107";240290;2013;4946;0,8;1e+06;169,036419454928;16,1746866154468;16,9036419454928
"1108";240300;2013;8182;0,9;1e+06;108,644394243741;10,9997555609875;10,8644394243741
"1109";240310;2013;44528;7,6;1e+06;164,813545020085;17,0679123248293;16,4813545020085
"1110";240320;2013;7178;0,9;1e+06;130,612294720593;12,5383115073837;13,0612294720593
"1111";240325;2013;229414;93,6;1e+06;369,680869283297;40,7996024654119;36,9680869283297
"1112";240330;2013;5515;1;1e+06;180,824644989156;18,1323662737987;18,0824644989156
"1113";240340;2013;6054;1,7;1e+06;269,594542992544;28,0806078625702;26,9594542992544
"1114";240350;2013;10753;1,7;1e+06;154,7248113626;15,8095415232958;15,47248113626
"1115";240360;2013;26677;15,7;1e+06;566,452631633985;58,8521947745249;56,6452631633985
"1116";240370;2013;5973;1,3;1e+06;205,973651913398;21,7646073999665;20,5973651913398
"1117";240375;2013;3000;0,3;1e+06;108,951684399878;10;10,8951684399878
"1118";240380;2013;9245;2;1e+06;213,591571350005;21,6333153055706;21,3591571350005
"1119";240390;2013;2929;0,3;1e+06;96,868740930165;10,2424035506999;9,68687409301651
"1120";240400;2013;4280;3;1e+06;706,690175434798;70,0934579439252;70,6690175434798
"1121";240410;2013;2446;0,4;1e+06;157,278551353942;16,3532297628782;15,7278551353942
"1122";240420;2013;24476;5,4;1e+06;217,091690367617;22,0624285013891;21,7091690367617
"1123";240430;2013;12934;2,9;1e+06;212,85013651779;22,4215246636771;21,285013651779
"1124";240440;2013;9998;1,8;1e+06;173,048774689075;18,003600720144;17,3048774689075
"1125";240450;2013;13922;3,2;1e+06;245,285976177471;22,9852032753915;24,5285976177471
"1126";240460;2013;13070;3;1e+06;224,121575981576;22,9533282325937;22,4121575981576
"1127";240470;2013;14814;4,6;1e+06;315,049171281489;31,0517078439314;31,5049171281489
"1128";240480;2013;2190;0,2;1e+06;89,022972972973;9,1324200913242;8,9022972972973
"1129";240485;2013;7336;2,7;1e+06;363,823979966575;36,8047982551799;36,3823979966575
"1130";240490;2013;5822;1,3;1e+06;216,597974376106;22,3290965304019;21,6597974376106
"1131";240500;2013;8573;2,3;1e+06;256,154764405024;26,8284147906217;25,6154764405024
"1132";240510;2013;7086;1,5;1e+06;214,129921199039;21,1685012701101;21,4129921199039
"1133";240520;2013;5453;3,2;1e+06;579,203084147514;58,6832935998533;57,9203084147514
"1134";240530;2013;9651;1,5;1e+06;144,301641073598;15,5424308361828;14,4301641073598
"1135";240540;2013;5490;1,4;1e+06;243,337220943707;25,5009107468124;24,3337220943707
"1136";240550;2013;2676;0,4;1e+06;159,219839395314;14,9476831091181;15,9219839395314
"1137";240560;2013;14342;2,9;1e+06;194,687438016156;20,2203318923442;19,4687438016156
"1138";240570;2013;12526;0,5;1e+06;36,2589188384383;3,99169726967907;3,62589188384383
"1139";240580;2013;34057;11,9;1e+06;340,762373645555;34,9414217341516;34,0762373645555
"1140";240590;2013;2687;2,2;1e+06;831,086916130844;81,8756978042427;83,1086916130844
"1141";240600;2013;6049;0,7;1e+06;117,406684428454;11,572160687717;11,7406684428454
"1142";240610;2013;18366;2,4;1e+06;126,301180071612;13,0676249591637;12,6301180071612
"1143";240615;2013;3790;0,3;1e+06;79,7923103771858;7,9155672823219;7,97923103771858
"1144";240620;2013;6587;0,8;1e+06;124,784032866958;12,1451343555488;12,4784032866958
"1145";240630;2013;7372;1,3;1e+06;181,457652459523;17,6342919153554;18,1457652459523
"1146";240640;2013;2759;0;1e+06;0;0;0
"1147";240650;2013;14942;1,6;1e+06;111,695563100839;10,7080712086735;11,1695563100839
"1148";240660;2013;8009;2,5;1e+06;296,558163520044;31,2148832563366;29,6558163520044
"1149";240670;2013;10977;1,2;1e+06;110,403582817081;10,9319486198415;11,0403582817081
"1150";240680;2013;4784;0,6;1e+06;122,334536382466;12,5418060200669;12,2334536382466
"1151";240690;2013;3860;1,8;1e+06;468,834116749863;46,6321243523316;46,8834116749863
"1152";240700;2013;10042;1,5;1e+06;147,307464078348;14,937263493328;14,7307464078348
"1153";240710;2013;75548;48,4;1e+06;594,951854366977;64,065230052417;59,4951854366977
"1154";240720;2013;30749;6,4;1e+06;198,290399971836;20,8136849978861;19,8290399971836
"1155";240725;2013;3805;0,6;1e+06;170,327316563383;15,7687253613666;17,0327316563383
"1156";240730;2013;8506;1,1;1e+06;132,483071645653;12,9320479661415;13,2483071645653
"1157";240740;2013;8615;2,9;1e+06;346,066919304394;33,6622170632617;34,6066919304394
"1158";240750;2013;11419;3,7;1e+06;330,470690198521;32,4021367895613;33,0470690198521
"1159";240760;2013;4448;1,5;1e+06;338,187873225257;33,7230215827338;33,8187873225257
"1160";240770;2013;11644;2,8;1e+06;243,216099494044;24,0467193404328;24,3216099494044
"1161";240780;2013;21833;5,9;1e+06;264,327613680799;27,023313333028;26,4327613680799
"1162";240790;2013;2261;0,3;1e+06;164,98427917994;13,2684652808492;16,498427917994
"1163";240800;2013;280314;169,3;1e+06;567,206813292823;60,3965552915659;56,7206813292823
"1164";240810;2013;853928;418,8;1e+06;453,9417746765;49,0439474990866;45,39417746765
"1165";240820;2013;25800;13,3;1e+06;493,364438026111;51,5503875968992;49,3364438026111
"1166";240830;2013;37079;8,4;1e+06;221,894601698185;22,6543326411176;22,1894601698185
"1167";240840;2013;4391;0,6;1e+06;131,121707528424;13,6643133682532;13,1121707528424
"1168";240850;2013;4860;0,4;1e+06;77,0758088359895;8,23045267489712;7,70758088359895
"1169";240860;2013;4165;0,5;1e+06;128,030526327655;12,0048019207683;12,8030526327655
"1170";240870;2013;3924;1,5;1e+06;392,394303993383;38,2262996941896;39,2394303993383
"1171";240880;2013;5139;1,3;1e+06;254,455644660081;25,2967503405332;25,4455644660081
"1172";240890;2013;21288;6,7;1e+06;303,505299389158;31,4731304021045;30,3505299389158
"1173";240895;2013;10607;2,1;1e+06;187,977601371198;19,7982464410295;18,7977601371198
"1174";240910;2013;12188;2,5;1e+06;204,071623665001;20,5119789957335;20,4071623665001
"1175";240920;2013;3040;0,5;1e+06;166,603166602332;16,4473684210526;16,6603166602332
"1176";240930;2013;12561;5,3;1e+06;420,035227439104;42,1940928270042;42,0035227439104
"1177";240933;2013;5174;0,9;1e+06;168,23234173018;17,3946656358717;16,823234173018
"1178";240940;2013;29430;6,3;1e+06;203,469735734686;21,4067278287462;20,3469735734686
"1179";240950;2013;3505;0,6;1e+06;150,542240459923;17,1184022824536;15,0542240459923
"1180";240960;2013;2607;0,5;1e+06;210,279214391118;19,1791331031837;21,0279214391118
"1181";240970;2013;7186;1,1;1e+06;155,486417587618;15,3075424436404;15,5486417587618
"1182";240980;2013;14729;1,9;1e+06;134,039532899857;12,8997216375857;13,4039532899857
"1183";240990;2013;14402;3,9;1e+06;255,200510288799;27,0795722816276;25,5200510288799
"1184";241000;2013;3683;1,8;1e+06;498,148208772235;48,8732011946783;49,8148208772235
"1185";241010;2013;14845;3,8;1e+06;237,227412891418;25,5978443920512;23,7227412891418
"1186";241020;2013;7708;1,7;1e+06;226,505918477969;22,0550077841204;22,6505918477969
"1187";241025;2013;5689;1;1e+06;178,543454941129;17,5777816839515;17,8543454941129
"1188";241030;2013;9515;2;1e+06;207,546001023533;21,0194429847609;20,7546001023533
"1189";241040;2013;9081;1,7;1e+06;184,640173024768;18,7204052417135;18,4640173024768
"1190";241050;2013;4961;0,5;1e+06;97,8040417358588;10,078613182826;9,78040417358588
"1191";241060;2013;3191;1;1e+06;315,230678090047;31,3381385145722;31,5230678090047
"1192";241070;2013;3399;0,6;1e+06;177,77412395082;17,6522506619594;17,777412395082
"1193";241080;2013;4280;0,1;1e+06;22,1430167597765;2,33644859813084;2,21430167597765
"1194";241090;2013;7640;0,3;1e+06;39,8020896298872;3,92670157068063;3,98020896298872
"1195";241100;2013;4549;1,1;1e+06;242,391923311072;24,1811387118048;24,2391923311072
"1196";241105;2013;3935;1,9;1e+06;470,861986534604;48,284625158831;47,0861986534604
"1197";241110;2013;3689;0,3;1e+06;72,4750140056022;8,13228517213337;7,24750140056022
"1198";241120;2013;38142;14,9;1e+06;365,097837019209;39,0645482670023;36,5097837019209
"1199";241140;2013;13688;0,8;1e+06;56,8252376128798;5,84453535943892;5,68252376128798
"1200";241142;2013;2647;0,1;1e+06;39,9301675977654;3,77786173026067;3,99301675977654
"1201";241150;2013;23492;7,4;1e+06;308,988711475654;31,5000851353652;30,8988711475654
"1202";241160;2013;2967;0,7;1e+06;241,550860758454;23,592854735423;24,1550860758454
"1203";241170;2013;4205;0,2;1e+06;50,9399352477478;4,75624256837099;5,09399352477478
"1204";241180;2013;3556;0,2;1e+06;55,7871290221806;5,62429696287964;5,57871290221806
"1205";241190;2013;4103;0,8;1e+06;190,263822147803;19,4979283451133;19,0263822147803
"1206";241200;2013;95218;63,1;1e+06;607,004579385513;66,2689827553614;60,7004579385513
"1207";241210;2013;6174;0,4;1e+06;65,5031547054588;6,47878198898607;6,55031547054588
"1208";241220;2013;42345;26,3;1e+06;593,970444639882;62,1088676349038;59,3970444639882
"1209";241230;2013;12856;4,4;1e+06;331,179068256873;34,2252644679527;33,1179068256873
"1210";241240;2013;4488;0;1e+06;0;0;0
"1211";241250;2013;22921;6,5;1e+06;291,074766607369;28,3582740718119;29,1074766607369
"1212";241255;2013;9237;1,8;1e+06;198,48962068126;19,4868463786944;19,848962068126
"1213";241260;2013;16888;6,7;1e+06;382,756566798402;39,6731406916154;38,2756566798402
"1214";241270;2013;6296;1,4;1e+06;223,530310167827;22,2363405336722;22,3530310167827
"1215";241280;2013;8351;1,6;1e+06;188,509537424729;19,159382109927;18,8509537424729
"1216";241290;2013;11187;2,8;1e+06;246,364673810377;25,0290515777241;24,6364673810377
"1217";241300;2013;6328;0,3;1e+06;49,1657886446155;4,74083438685209;4,91657886446155
"1218";241310;2013;5980;0,9;1e+06;152,759516867084;15,0501672240803;15,2759516867084
"1219";241320;2013;4215;0,5;1e+06;115,590607255201;11,8623962040332;11,5590607255201
"1220";241330;2013;5896;0,5;1e+06;93,8004283021485;8,48032564450475;9,38004283021485
"1221";241335;2013;11159;4,4;1e+06;385,716580343608;39,4300564566717;38,5716580343608
"1222";241340;2013;8083;0,8;1e+06;93,8606409838547;9,89731535321044;9,38606409838547
"1223";241350;2013;6620;0,9;1e+06;136,246495394135;13,595166163142;13,6246495394135
"1224";241355;2013;4752;1,7;1e+06;352,416245431049;35,7744107744108;35,2416245431049
"1225";241360;2013;4674;0,6;1e+06;131,12606366906;12,8369704749679;13,112606366906
"1226";241370;2013;5333;0,5;1e+06;92,5824031655376;9,37558597412338;9,25824031655376
"1227";241380;2013;2468;0,6;1e+06;250,806333646016;24,3111831442464;25,0806333646016
"1228";241390;2013;12301;2,5;1e+06;201,515995457477;20,3235509308186;20,1515995457477
"1229";241400;2013;15175;5,1;1e+06;329,568781922066;33,6079077429983;32,9568781922066
"1230";241410;2013;10468;0,8;1e+06;74,2032163579811;7,64233855559801;7,42032163579811
"1231";241415;2013;5843;0,9;1e+06;166,625703997743;15,4030463802841;16,6625703997743
"1232";241420;2013;12708;2,7;1e+06;204,049392134429;21,2464589235127;20,4049392134429
"1233";241430;2013;2398;0,4;1e+06;158,583925795914;16,6805671392827;15,8583925795914
"1234";241440;2013;32942;6,2;1e+06;186,655543155341;18,8209580474774;18,6655543155341
"1235";241445;2013;3406;0,3;1e+06;93,4439685252439;8,80798590722255;9,34439685252439
"1236";241450;2013;10893;9,3;1e+06;839,839766486119;85,3759294960066;83,9839766486119
"1237";241460;2013;13939;3,2;1e+06;216,491469066809;22,9571705287323;21,6491469066809
"1238";241470;2013;5467;0,4;1e+06;71,9644636135654;7,31662703493689;7,19644636135654
"1239";241475;2013;4050;1,1;1e+06;291,434169833798;27,1604938271605;29,1434169833798
"1240";241480;2013;11644;3,6;1e+06;297,421035473039;30,9172105805565;29,7421035473039
"1241";241490;2013;1696;0,1;1e+06;59,0702479338843;5,89622641509434;5,90702479338843
"1242";241500;2013;3056;0,5;1e+06;142,122181706232;16,3612565445026;14,2122181706232
"1243";250010;2013;9893;1;1e+06;102,175250678471;10,1081572829273;10,2175250678471
"1244";250020;2013;5586;1;1e+06;180,262105115369;17,9018976011457;18,0262105115369
"1245";250030;2013;28733;5,1;1e+06;178,943608133112;17,7496258657293;17,8943608133112
"1246";250040;2013;20294;6;1e+06;295,984106483359;29,5653887848625;29,5984106483359
"1247";250050;2013;14088;3,3;1e+06;232,147853578696;23,4241908006814;23,2147853578696
"1248";250053;2013;5398;0,9;1e+06;164,96177885391;16,6728417932568;16,496177885391
"1249";250057;2013;2446;0,9;1e+06;374,488140498311;36,7947669664759;37,4488140498311
"1250";250060;2013;18868;12,5;1e+06;645,584320087667;66,24973500106;64,5584320087667
"1251";250070;2013;17917;1,8;1e+06;95,7006626739979;10,0463247195401;9,57006626739979
"1252";250073;2013;2176;0,2;1e+06;88,8505436752447;9,19117647058824;8,88505436752447
"1253";250077;2013;8081;0,8;1e+06;97,6403721979549;9,89976488058409;9,76403721979549
"1254";250080;2013;17252;3,8;1e+06;216,377078039669;22,0264317180617;21,6377078039669
"1255";250090;2013;13157;4;1e+06;320,126311891333;30,4020673405792;32,0126311891333
"1256";250100;2013;19653;4,6;1e+06;235,790790958495;23,4060957614614;23,5790790958495
"1257";250110;2013;23472;3,9;1e+06;158,732361272515;16,6155419222904;15,8732361272515
"1258";250115;2013;1908;0,3;1e+06;146,213196071364;15,7232704402516;14,6213196071364
"1259";250120;2013;6819;0,9;1e+06;134,34549529039;13,1984161900572;13,434549529039
"1260";250130;2013;19259;6,4;1e+06;351,727928868269;33,2312165740693;35,1727928868269
"1261";250135;2013;3732;0,2;1e+06;47,6171749894648;5,35905680600214;4,76171749894648
"1262";250140;2013;8561;2,1;1e+06;250,021825748418;24,5298446443173;25,0021825748418
"1263";250150;2013;22012;5,3;1e+06;238,729956218007;24,0777757586771;23,8729956218007
"1264";250153;2013;4577;0,7;1e+06;150,08786033721;15,2938606073847;15,008786033721
"1265";250157;2013;8305;2;1e+06;243,801266908382;24,0818783865141;24,3801266908382
"1266";250160;2013;14847;1,4;1e+06;96,404761493412;9,42951438000943;9,6404761493412
"1267";250170;2013;5824;0,6;1e+06;102,023092906159;10,3021978021978;10,2023092906159
"1268";250180;2013;95196;55,7;1e+06;541,539686690415;58,510861800916;54,1539686690415
"1269";250190;2013;17495;3,4;1e+06;188,535164146595;19,4341240354387;18,8535164146595
